id,institution,rank,city,state,website,institution_level,private,graduate_offering,urbanization_degree,distance_education_offered,undergraduate_application_fee,graduate_application_fee,graduation_rate,recommendations,admission_test_scores,TOEFL,total_applicants,total_admissions,acceptance_rate,total_enrolled,yield,SAT_reading_writing_lower,SAT_reading_writing_upper,SAT_math_lower,SAT_math_upper,ACT_composite_lower,ACT_composite_upper,ACT_english_lower,ACT_english_upper,ACT_math_lower,ACT_math_upper,out_of_state_tuition,out_of_state_fees,in_state_tuition,in_state_fees,out_of_state_total,in_state_total,address,city_id,location
681,University of Wisconsin-Green Bay,150,Green Bay,Wisconsin,www.uwgb.edu/,Four or more years,FALSE,TRUE,City,TRUE,25,56,31,Not Required,Considered,Required,3292,2957,89.82,1269,42.92,0,0,0,0,18,24,16,23,17,24,14516,1575,6298,1575,16091,7873,"2420 Nicolet Dr, Green Bay, Wisconsin 54311-7001",9276,"(44.53284245, -87.9198843502084)"
619,University of Nebraska at Kearney,150,Kearney,Nebraska,www.unk.edu/,Four or more years,FALSE,TRUE,Town,TRUE,45,45,32,Considered,Required,Required,5359,4738,88.41,833,17.58,460,550,500,550,19,26,18,25,18,25,12498,1666,6292,1670,14164,7962,"2504 9th Avenue, Kearney, Nebraska 68849-1212",9726,"(40.7017128, -99.0963521)"
459,Southeastern Oklahoma State University,150,Durant,Oklahoma,www.se.edu/,Four or more years,FALSE,TRUE,Town,TRUE,20,20,18,Not Required,Required,Required,1009,793,78.59,510,64.31,440,550,440,540,17,23,16,22,16,21,14880,510,6240,510,15390,6750,"425 W University Blvd, Durant, Oklahoma 74701-3347",11573,"(34.0083179, -96.3756103445447)"
590,University of Idaho,150,Moscow,Idaho,www.uidaho.edu/,Four or more years,FALSE,TRUE,Town,TRUE,60,60,34,Not Required,Required,Required,9938,7398,74.44,1425,19.26,500,620,490,600,20,26,19,26,18,26,25418,2122,6182,2122,27540,8304,"875 Perimeter Drive MS 2282, Moscow, Idaho 83844-2282",10359,"(46.72379775, -117.02043898436474)"
94,Central Connecticut State University,150,New Britain,Connecticut,www2.ccsu.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,50,50,26,Required,Required,Required,7724,5009,64.85,1198,23.92,490,580,480,570,19,25,17,23,17,24,18436,6470,6162,5340,24906,11502,"1615 Stanley St, New Britain, Connecticut 06050",39560,"(41.6901258, -72.7666077)"
264,Lamar University,150,Beaumont,Texas,www.lamar.edu/,Four or more years,FALSE,TRUE,City,TRUE,25,25,9,Not Required,Considered,Required,7512,6211,82.68,1472,23.7,473,580,470,560,17,23,15,23,16,23,15945,2462,6129,2462,18407,8591,"4400 MLK Blvd, Beaumont, Texas 77705",10953,"(30.03889465, -94.07589293260585)"
626,University of New Orleans,150,New Orleans,Louisiana,new.uno.edu/,Four or more years,FALSE,TRUE,City,TRUE,25,40,18,Not Required,Required,Required,5382,4462,82.91,1123,25.17,520,660,480,610,18,24,19,27,16,24,10926,2982,6090,2982,13908,9072,"2000 Lakeshore Drive, New Orleans, Louisiana 70148",3454,"(30.030585, -90.063222)"
346,New Mexico State University-Main Campus,150,Las Cruces,New Mexico,www.nmsu.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,20,40,19,Not Required,Required,Required,13715,8595,62.67,2169,25.24,480,580,470,570,17,23,16,23,17,23,22507,1260,6041,1260,23767,7301,"2850 Street, Las Cruces, New Mexico 88003-8001",7605,"(32.33875457243702, -106.7840426637239)"
468,Southern Utah University,150,Cedar City,Utah,www.suu.edu/,Four or more years,FALSE,TRUE,Town,TRUE,50,60,21,Not Required,Required,Required,16694,12614,75.56,2204,17.47,520,620,510,600,21,27,20,28,19,27,19822,764,6006,764,20586,6770,"351 West University Blvd, Cedar City, Utah 84720",10595,"(37.6770079, -113.0795429)"
457,Southeastern Baptist College,150,Laurel,Mississippi,www.southeasternbaptist.edu/,Four or more years,TRUE,FALSE,Town,TRUE,25,0,0,Required,Considered,Not Required,41,23,56.1,18,78.26,0,0,0,0,16,17,15,17,15,17,6000,275,6000,275,6275,6275,"4229 Hwy 15 N, Laurel, Mississippi 39440-9989",9074,"(31.74839, -89.14916094055737)"
501,Texas A&M University-Texarkana,150,Texarkana,Texas,www.tamut.edu/,Four or more years,FALSE,TRUE,Rural,TRUE,30,30,16,Not Required,Required,Required,2458,2371,96.46,287,12.1,470,560,450,550,17,23,15,23,16,23,18433,1840,5924,1840,20273,7764,"7101 University Avenue, Texarkana, Texas 75503",12910,"(33.4897289, -94.10329746458613)"
359,Northeastern State University,150,Tahlequah,Oklahoma,www.nsuok.edu/,Four or more years,FALSE,TRUE,Town,TRUE,25,25,13,Not Required,Required,Required,1584,1576,99.49,685,43.46,475,565,480,560,17,24,16,24,16,23,14313,1002,5913,1002,15315,6915,"600 N Grand, Tahlequah, Oklahoma 74464-2399",33762,"(35.92390985, -94.9681978658702)"
173,Fairmont State University,150,Fairmont,West Virginia,www.fairmontstate.edu/,Four or more years,FALSE,TRUE,Town,TRUE,0,50,19,Not Required,Required,Required,2439,2301,94.34,800,34.77,460,570,440,540,18,22,16,22,16,22,14752,2062,5888,1850,16814,7738,"1201 Locust Ave, Fairmont, West Virginia 26554-2470",7500,"(39.48538535, -80.16187825061786)"
589,University of Houston-Clear Lake,150,Houston,Texas,www.uhcl.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,45,45,0,Recommended,Considered,Required,1666,1345,80.73,363,26.99,500,590,500,580,19,24,17,24,18,24,19104,1648,5856,1648,20752,7504,"2700 Bay Area Blvd, Houston, Texas 77058-1002",3428,"(29.5788124, -95.098931)"
2,Adams State University,150,Alamosa,Colorado,www.adams.edu/,Four or more years,FALSE,TRUE,Town,TRUE,30,30,16,Not Required,Required,Recommended,1690,1688,99.88,348,20.62,450,550,440,540,17,22,15,22,17,21,17592,3704,5856,3704,21296,9560,"208 Edgemont Blvd, Alamosa, Colorado 81101",38983,"(37.47225363420295, -105.88065949810635)"
436,Sam Houston State University,150,Huntsville,Texas,www.shsu.edu/,Four or more years,FALSE,TRUE,Town,TRUE,45,45,30,Not Required,Required,Required,12025,11123,92.5,2843,25.56,490,570,480,550,18,23,19,25,16,23,15672,2880,5856,2880,18552,8736,"1806 Ave J, Huntsville, Texas 77340",34393,"(30.71436875, -95.54970079164053)"
600,University of Louisiana at Monroe,150,Monroe,Louisiana,www.ulm.edu/,Four or more years,FALSE,TRUE,City,TRUE,20,20,23,Not Required,Required,Required,4837,3772,77.98,1108,29.37,460,580,490,590,20,24,20,26,18,24,17888,3282,5788,3282,21170,9070,"700 University Avenue, Monroe, Louisiana 71209-0000",13152,"(32.53185655, -92.06585003678674)"
458,Southeastern Louisiana University,150,Hammond,Louisiana,www.southeastern.edu/,Four or more years,FALSE,TRUE,City,TRUE,20,20,17,Not Required,Required,Required,6036,5877,97.37,2580,43.9,0,0,0,0,19,24,19,25,17,23,18255,2512,5777,2512,20767,8289,"548 Ned McGehee Ave., Hammond, Louisiana 70402",13744,"(30.5182254, -90.46881486064369)"
349,Norfolk State University,150,Norfolk,Virginia,www.nsu.edu/,Four or more years,FALSE,TRUE,City,TRUE,25,50,15,Required,Required,Required,6944,6324,91.07,1066,16.86,430,520,410,500,15,20,0,0,0,0,16920,3870,5752,3870,20790,9622,"700 Park Avenue, Norfolk, Virginia 23504-8000",3457,"(36.84667345, -76.26981682554447)"
70,California Polytechnic State University-San Luis Obispo,150,San Luis Obispo,California,calpoly.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,70,70,48,Not Required,Required,Not Required,52371,20127,38.43,4789,23.79,610,690,610,720,26,32,25,34,26,31,17622,8349,5742,4329,25971,10071,"1 Grand Ave., San Luis Obispo, California 93407",9731,"(35.3074623, -120.66464833678835)"
71,California State Polytechnic University-Pomona,150,Pomona,California,www.cpp.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,70,70,21,Not Required,Required,Not Required,38026,24646,64.81,4323,17.54,500,610,510,640,19,27,18,26,18,27,17622,1696,5742,1696,19318,7438,"3801 W Temple Avenue, Pomona, California 91768",9234,"(34.0527929, -117.8102899)"
72,California State University-Chico,150,Chico,California,www.csuchico.edu/,Four or more years,FALSE,TRUE,City,TRUE,70,70,28,Not Required,Required,Not Required,19999,18034,90.17,2316,12.84,490,590,480,580,18,24,16,24,17,24,17622,2122,5742,2122,19744,7864,"Normal St, Chico, California 95929-0150",8019,"(39.728469, -121.8431628)"
73,California State University-Fresno,150,Fresno,California,www.fresnostate.edu/,Four or more years,FALSE,TRUE,City,TRUE,70,70,16,Not Required,Required,Not Required,15448,13920,90.11,3693,26.53,450,560,440,540,16,21,14,21,16,21,17622,901,5742,901,18523,6643,"5241 N Maple Ave, Fresno, California 93740",3420,"(36.81387055, -119.74462214862828)"
74,California State University-Fullerton,150,Fullerton,California,www.fullerton.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,70,70,22,Not Required,Required,Not Required,45449,30733,67.62,5425,17.65,500,590,500,590,18,23,17,23,17,24,17622,1211,5742,1211,18833,6953,"800 N State College Blvd, Fullerton, California 92831-3599",13128,"(33.8788419, -117.8831641)"
75,California State University-Long Beach,150,Long Beach,California,www.csulb.edu/,Four or more years,FALSE,TRUE,City,TRUE,70,70,17,Not Required,Required,Not Required,67426,28400,42.12,4908,17.28,510,620,510,620,20,26,19,26,18,26,17622,1092,5742,1092,18714,6834,"1250 Bellflower Blvd, Long Beach, California 90840-0115",3441,"(33.783723408270355, -118.12223378917277)"
76,California State University-Los Angeles,150,Los Angeles,California,www.calstatela.edu/,Four or more years,FALSE,TRUE,City,TRUE,70,70,9,Not Required,Required,Not Required,31442,24046,76.48,4000,16.63,440,530,430,530,15,20,14,21,16,20,17622,1039,5742,1039,18661,6781,"5151 State University Dr, Los Angeles, California 90032-8506",3442,"(34.066494899999995, -118.16714151663223)"
77,California State University-Sacramento,150,Sacramento,California,www.csus.edu/,Four or more years,FALSE,TRUE,City,TRUE,70,70,9,Not Required,Required,Not Required,25734,21383,83.09,3761,17.59,470,570,460,560,17,23,15,23,16,23,17622,1676,5742,1676,19298,7418,"6000 J St, Sacramento, California 95819-2694",3475,"(38.5631797, -121.423762)"
78,California State University-San Bernardino,150,San Bernardino,California,www.csusb.edu/,Four or more years,FALSE,TRUE,City,TRUE,70,70,12,Not Required,Required,Not Required,14435,11277,78.12,2286,20.27,460,540,450,540,15,20,14,20,16,20,17622,1210,5742,1210,18832,6952,"5500 University Parkway, San Bernardino, California 92407-2393",3481,"(34.18191745, -117.32174391836504)"
79,California State University-San Marcos,150,San Marcos,California,www.csusm.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,70,70,16,Not Required,Required,Not Required,15413,12241,79.42,2255,18.42,480,570,470,560,17,22,15,22,16,22,17622,1970,5742,1970,19592,7712,"333 S Twin Oaks Valley Rd, San Marcos, California 92096-0001",39513,"(33.1282436, -117.1599896)"
438,San Diego State University,148,San Diego,California,www.sdsu.edu/,Four or more years,FALSE,TRUE,City,TRUE,70,70,36,Not Required,Required,Not Required,64784,23778,36.7,4852,20.41,550,640,540,660,22,29,21,30,21,27,17622,1978,5742,1978,19600,7720,"5500 Campanile Dr, San Diego, California 92182-0001",3482,"(32.7729919, -117.0736735)"
439,San Francisco State University,150,San Francisco,California,www.sfsu.edu/,Four or more years,FALSE,TRUE,City,TRUE,70,70,22,Not Required,Required,Not Required,31430,26431,84.09,2779,10.51,470,570,460,560,16,23,14,23,16,22,17622,1264,5742,1264,18886,7006,"1600 Holloway Ave, San Francisco, California 94132",3483,"(37.7215808, -122.4756184)"
440,San Jose State University,150,San Jose,California,www.sjsu.edu/,Four or more years,FALSE,TRUE,City,TRUE,70,70,14,Not Required,Required,Not Required,32375,21810,67.37,3328,15.26,500,610,510,630,19,26,18,25,18,26,17622,2110,5742,2110,19732,7852,"One Washington Square, San Jose, California 95192-0001",3484,"(37.33519025, -121.88122545292521)"
552,University of Arkansas at Little Rock,150,Little Rock,Arkansas,ualr.edu/www/,Four or more years,FALSE,TRUE,City,TRUE,40,40,20,Not Required,Required,Required,4363,2445,56.04,516,21.1,470,610,500,580,18,25,19,26,17,24,16320,2637,5729,2637,18957,8366,"2801 S University Ave, Little Rock, Arkansas 72204",3440,"(34.723204949999996, -92.33974154556584)"
523,The University of Texas at San Antonio,150,San Antonio,Texas,www.utsa.edu/,Four or more years,FALSE,TRUE,City,TRUE,70,50,18,Recommended,Required,Required,21597,18043,83.54,5330,29.54,510,610,510,600,19,25,17,24,17,25,17730,2842,5724,2842,20572,8566,"One UTSA Circle, San Antonio, Texas 78249-1644",3480,"(29.5851568, -98.61711876775726)"
333,Montana Technological University,150,Butte,Montana,www.mtech.edu/,Four or more years,FALSE,TRUE,Town,TRUE,30,50,18,Not Required,Considered,Required,916,891,97.27,275,30.86,530,640,580,655,21,27,20,25,22,27,20791,1749,5707,1683,22540,7390,"1300 W Park St, Butte, Montana 59701-8997",10203,"(46.012315, -112.55716)"
320,Midwestern State University,150,Wichita Falls,Texas,www.msutexas.edu/,Four or more years,FALSE,TRUE,City,TRUE,40,50,20,Not Required,Required,Required,4025,2856,70.96,800,28.01,460,560,450,540,16,22,15,22,16,22,7658,4088,5707,4089,11746,9796,"3410 Taft Blvd, Wichita Falls, Texas 76308-2099",9855,"(33.8746687, -98.5213506)"
285,Louisiana State University-Shreveport,150,Shreveport,Louisiana,www.lsus.edu/,Four or more years,FALSE,TRUE,City,TRUE,20,20,16,Not Required,Required,Required,918,759,82.68,339,44.66,495,590,485,590,20,25,20,26,17,24,5656,14658,5656,1504,20314,7160,"One University Place, Shreveport, Louisiana 71115-2399",3488,"(32.4268966, -93.6999562)"
332,Montana State University,150,Bozeman,Montana,www.montana.edu/,Four or more years,FALSE,TRUE,Town,TRUE,30,60,25,Not Required,Required,Required,18892,15260,80.77,3259,21.36,550,660,540,660,21,28,20,27,20,27,25084,2017,5654,1717,27101,7371,"Montana State University, Bozeman, Montana 59717",10764,"(45.66800145, -111.06586514986715)"
157,East Central University,150,Ada,Oklahoma,www.ecok.edu/,Four or more years,FALSE,TRUE,Town,TRUE,20,0,20,Not Required,Required,Required,874,843,96.45,521,61.8,420,550,440,510,18,24,16,25,16,25,15008,1404,5648,1404,16412,7052,"1100 E. 14th Street, Ada, Oklahoma 74820-6999",34092,"(34.772817450000005, -96.66141627870024)"
57,Bowie State University,150,Bowie,Maryland,www.bowiestate.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,40,40,15,Not Required,Considered,Considered,5168,4197,81.21,970,23.11,440,520,410,500,16,19,15,20,15,17,16338,2798,5646,2798,19136,8444,"14000 Jericho Park Rd, Bowie, Maryland 20715-9465",9358,"(39.01811975, -76.75977982674999)"
549,University of Alaska Fairbanks,150,Fairbanks,Alaska,www.uaf.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,50,75,20,Not Required,Required,Required,1361,912,67.01,668,73.25,530,640,520,630,18,26,16,24,17,26,19200,2112,5616,1560,21312,7176,"1731 South Chandalar Drive, Fairbanks, Alaska 99775",11127,"(64.84929212560434, -147.8218177448442)"
507,Texas Woman's University,150,Denton,Texas,www.twu.edu/,Four or more years,FALSE,TRUE,City,TRUE,50,50,22,Not Required,Considered,Required,5824,5456,93.68,1130,20.71,529,580,514,560,16,22,19,23,19,22,15353,2718,5537,2718,18071,8255,"304 Administration Dr, Denton, Texas 76204",12599,"(33.226547, -97.1267107424488)"
54,Boise State University,150,Boise,Idaho,www.boisestate.edu/,Four or more years,FALSE,TRUE,City,TRUE,50,65,21,Not Required,Required,Required,15511,12020,77.49,2845,23.67,520,610,510,600,21,26,20,26,19,26,22452,2536,5532,2536,24988,8068,"1910 University Dr, Boise, Idaho 83725",3399,"(43.60371365, -116.20475665000001)"
334,Morgan State University,150,Baltimore,Maryland,www.morgan.edu/,Four or more years,FALSE,TRUE,City,TRUE,35,50,13,Required,Required,Required,9623,7082,73.59,1213,17.13,450,530,460,540,16,20,14,20,16,18,18100,2151,5477,2151,20251,7628,"1700 East Cold Spring Lane, Baltimore, Maryland 21251-0001",3396,"(39.3430755, -76.585541)"
599,University of Louisiana at Lafayette,150,Lafayette,Louisiana,www.louisiana.edu/,Four or more years,FALSE,TRUE,City,TRUE,25,25,19,Not Required,Required,Required,9870,6641,67.28,2338,35.21,510,620,490,590,20,26,21,28,19,25,19135,4951,5407,4951,24086,10358,"104 University Circle, Lafayette, Louisiana 70503",9568,"(30.2164974, -92.0182461)"
377,Oklahoma State University-Main Campus,150,Stillwater,Oklahoma,www.okstate.edu/,Four or more years,FALSE,TRUE,Town,TRUE,40,50,39,Not Required,Required,Required,17164,11515,67.09,4144,35.99,510,630,510,620,21,28,20,27,19,27,20877,3662,5357,3662,24539,9019,"107 Whitehurst, Stillwater, Oklahoma 74078-1015",9244,"(36.121554, -97.0717566)"
516,The University of Montana,150,Missoula,Montana,www.umt.edu/,Four or more years,FALSE,TRUE,City,TRUE,30,60,27,Not Required,Required,Required,5380,5153,95.78,1296,25.15,540,630,510,610,20,27,19,26,18,26,25106,2150,5352,2078,27256,7430,"Missoula  Montana, Missoula, Montana 59812",9456,"(46.8701049, -113.995267)"
21,Arkansas State University,150,Jonesboro,Arkansas,www.astate.edu/,Four or more years,FALSE,TRUE,City,TRUE,30,30,31,Not Required,Required,Required,5836,3921,67.19,1293,32.98,500,590,500,630,20,26,21,27,18,25,10800,2083,5232,2083,12883,7315,"2105 E. Aggie Road, Jonesboro, Arkansas 72401",9275,"(35.843356, -90.67439086474857)"
344,New College of Florida,150,Sarasota,Florida,www.ncf.edu/,Four or more years,FALSE,TRUE,City,TRUE,30,30,52,Considered,Required,Required,1382,967,69.97,157,16.24,610,705,550,670,25,30,25,32,21,26,27159,2785,5227,1689,29944,6916,"5800 Bay Shore Road, Sarasota, Florida 34243-2109",10048,"(27.384934, -82.558682625)"
499,Texas A & M University-Kingsville,150,Kingsville,Texas,www.tamuk.edu/,Four or more years,FALSE,TRUE,Town,TRUE,25,35,20,Not Required,Considered,Considered,6308,5546,87.92,1055,19.02,460,550,460,540,17,21,15,20,16,20,18158,7108,5217,4562,25266,9779,"955 University Blvd, Kingsville, Texas 78363",38789,"(27.51899, -97.8822571)"
306,McNeese State University,150,Lake Charles,Louisiana,www.mcneese.edu/,Four or more years,FALSE,TRUE,City,TRUE,20,20,32,Not Required,Required,Required,3496,2213,63.3,1231,55.63,530,620,520,620,20,25,20,26,19,24,13185,3235,5147,3235,16420,8382,"4205 Ryan St, Lake Charles, Louisiana 70605",8579,"(30.180904163265303, -93.21847112244897)"
213,Grambling State University,150,Grambling,Louisiana,www.gram.edu/,Four or more years,FALSE,TRUE,Town,TRUE,20,20,10,Not Required,Considered,Required,8153,7600,93.22,1241,16.33,440,480,420,520,15,19,15,18,14,20,5140,11518,5140,2495,16658,7635,"403 Main Street, Grambling, Louisiana 71245",37831,"(32.51950275, -92.72116383442508)"
363,Northwest Missouri State University,150,Maryville,Missouri,www.nwmissouri.edu/,Four or more years,FALSE,TRUE,Town,TRUE,0,0,27,Not Required,Considered,Required,8143,6523,80.11,1221,18.72,480,580,510,600,19,24,18,24,17,24,11064,3394,5106,3394,14458,8500,"800 University Drive, Maryville, Missouri 64468-6001",11331,"(40.354430898550724, -94.882883)"
466,Southern University and A & M College,150,Baton Rouge,Louisiana,www.subr.edu/,Four or more years,FALSE,TRUE,City,TRUE,25,25,9,Not Required,Required,Required,6935,3013,43.45,1370,45.47,440,533,410,510,16,20,14,20,15,18,4973,11747,4973,4367,16720,9340,"P.O. Box 9374  Harding Blvd, Baton Rouge, Louisiana 70813",3397,"(30.52581565, -91.19494604535262)"
493,Tarleton State University,150,Stephenville,Texas,www.tarleton.edu/,Four or more years,FALSE,TRUE,Town,TRUE,50,50,28,Not Required,Required,Required,10169,5873,57.75,2274,38.72,480,570,460,550,18,23,16,22,17,23,14123,3325,4951,3325,17448,8276,"1333 W. Washington, Stephenville, Texas 76401-0000",14156,"(32.21495575, -98.21949568335461)"
284,Louisiana State University-Alexandria,150,Alexandria,Louisiana,www.lsua.edu/,Four or more years,FALSE,FALSE,Rural,TRUE,20,0,13,Not Required,Required,Recommended,2946,1872,63.54,480,25.64,450,520,430,540,18,22,18,24,16,21,4984,9040,4895,1774,14024,6669,"8100 Hwy 71 South, Alexandria, Louisiana 71302-9121",12960,"(31.1784566, -92.4153821)"
638,University of Oklahoma-Norman Campus,150,Norman,Oklahoma,www.ou.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,40,50,42,Recommended,Considered,Required,15451,12883,83.38,4422,34.32,560,650,540,650,23,29,22,30,21,27,20169,6900,4788,6900,27069,11688,"660 Parrington Oval, Norman, Oklahoma 73019-3072",13181,"(35.1959878, -97.44570827599858)"
185,Florida International University,150,Miami,Florida,www.fiu.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,30,30,28,Not Required,Required,Required,16904,9784,57.88,3763,38.46,570,640,540,620,23,29,23,29,22,27,16529,2434,4721,1844,18963,6565,"11200 S. W. 8 Street, Miami, Florida 33199",3448,"(25.7553898, -80.3762832779774)"
498,Texas A & M University-Corpus Christi,150,Corpus Christi,Texas,www.tamucc.edu/,Four or more years,FALSE,TRUE,City,TRUE,40,50,17,Recommended,Required,Required,8540,7697,90.13,1555,20.2,500,600,500,580,18,24,17,23,17,23,14897,5446,4719,4834,20343,9553,"6300 Ocean Dr., Corpus Christi, Texas 78412-5503",3410,"(27.71352865, -97.32475040526941)"
500,Texas A&M University-San Antonio,150,San Antonio,Texas,www.tamusa.edu/,Four or more years,FALSE,TRUE,Rural,TRUE,15,35,0,Not Required,Required,Required,10006,5989,59.85,632,10.55,470,580,460,540,18,20,17,19,16,18,17994,3902,4708,4193,21896,8901,"One University Way, San Antonio, Texas 78224",3480,"(29.3185242, -98.5246487)"
129,Coppin State University,150,Baltimore,Maryland,www.coppin.edu/,Four or more years,FALSE,TRUE,City,TRUE,50,50,12,Not Required,Required,Not Required,5873,2361,40.2,301,12.75,420,490,400,480,17,22,17,21,16,20,11045,2068,4648,2068,13113,6716,"2500 West North Avenue, Baltimore, Maryland 21216-3698",3396,"(39.3095958, -76.658768)"
661,University of South Florida,103,Tampa,Florida,www.usf.edu/,Four or more years,FALSE,TRUE,City,TRUE,30,30,52,Not Required,Required,Required,38696,19054,49.24,5734,30.09,590,660,570,660,25,30,24,31,23,28,15473,1851,4559,1851,17324,6410,"4202 East Fowler Ave, Tampa, Florida 33620-9951",3492,"(28.05924435, -82.40662411447491)"
467,Southern University at New Orleans,150,New Orleans,Louisiana,www.suno.edu/,Four or more years,FALSE,TRUE,City,TRUE,20,25,7,Not Required,Required,Required,2261,1628,72,197,12.1,0,0,0,0,15,18,17,19,16,17,13384,2576,4483,2576,15960,7059,"6400 Press Drive, New Orleans, Louisiana 70126",3454,"(30.027815, -90.044791)"
563,University of Central Florida,148,Orlando,Florida,www.ucf.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,30,30,44,Recommended,Required,Not Required,47957,21661,45.17,8043,37.13,590,670,570,670,25,30,24,31,23,28,19810,2657,4478,1890,22467,6368,"4000 Central Florida Blvd, Orlando, Florida 32816",3462,"(28.5995683, -81.1991936)"
581,University of Florida,28,Gainesville,Florida,www.ufl.edu/,Four or more years,FALSE,TRUE,City,TRUE,30,30,68,Not Required,Required,Not Required,48193,15002,31.13,6333,42.21,650,720,640,740,29,33,28,35,26,31,25694,2965,4477,1904,28659,6381,"Tigert Hall, Gainesville, Florida 32611",9782,"(29.6494149, -82.33986780499058)"
156,East Carolina University,150,Greenville,North Carolina,www.ecu.edu/,Four or more years,FALSE,TRUE,City,TRUE,75,75,40,Not Required,Required,Required,20313,17859,87.92,4142,23.19,510,590,510,580,19,24,17,23,18,24,20729,2787,4452,2787,23516,7239,"East 5th Street, Greenville, North Carolina 27858-4353",10718,"(35.6084249, -77.3647128)"
255,Kennesaw State University,150,Kennesaw,Georgia,www.kennesaw.edu/,Four or more years,FALSE,TRUE,Suburb,TRUE,40,60,14,Not Required,Required,Required,18601,15460,83.11,8018,51.86,520,610,510,590,19,25,19,25,18,25,15704,1986,4450,1986,17690,6436,"1000 Chastain Rd, Kennesaw, Georgia 30144",35157,"(34.0362609, -84.5804508)"
631,University of North Carolina Wilmington,150,Wilmington,North Carolina,www.uncw.edu/,Four or more years,FALSE,TRUE,City,TRUE,80,75,53,Required,Required,Required,13633,9266,67.97,2025,21.85,590,660,570,650,23,27,21,27,21,26,18508,2738,4443,2738,21246,7181,"601 South College Road, Wilmington, North Carolina 28403-5963",7759,"(34.2249827, -77.86907743744479)"
630,University of North Carolina at Greensboro,150,Greensboro,North Carolina,www.uncg.edu/,Four or more years,FALSE,TRUE,City,TRUE,65,65,32,Not Required,Required,Required,9870,8640,87.54,2432,28.15,490,590,490,570,19,25,18,24,17,24,19581,2981,4422,2981,22562,7403,"1400 Spring Garden St, Greensboro, North Carolina 27402-6170",3424,"(36.066151, -79.8058177)"
